Source,Target,Weight_x,Weight_y,Weight
e7800,r296,0.0183,0.0228,0.0247
e7800,r188,0.0152,0.0175,0.0176
e7800,r45851,0.0227,0.0197,0.0185
e7800,z96652,0.0191,0.0169,0.0214
e7800,z886,0.0196,0.0176,0.0212
e7800,z791,0.017,0.0182,0.0151
e7800,z96659,0.0188,0.0245,0.0277
e7800,m1711,0.0211,0.0162,0.0166
k5730,n281,0.0723,0.0716,0.0575
k5730,k921,0.0879,0.0831,0.0839
k5730,k2970,0.0624,0.0529,0.0614
k5730,k449,0.0873,0.0919,0.0802
k5730,r109,0.0285,0.0393,0.0278
b9562,m869,0.0621,0.0683,0.0597
b9562,l03114,0.0573,0.0439,0.0482
b9562,l02415,0.0581,0.0449,0.045
b9562,r7881,0.0751,0.0867,0.0905
d638,z8546,0.0261,0.025,0.0258
d638,f1120,0.0396,0.0376,0.0386
d638,z9114,0.0298,0.024,0.0248
d638,e873,0.0235,0.0241,0.0248
d638,r64,0.0317,0.0334,0.0334
d638,b961,0.0295,0.0279,0.0242
d638,e43,0.0938,0.0868,0.0837
d638,n170,0.059000000000000004,0.0555,0.0589
d638,z885,0.0285,0.0258,0.0268
d638,g894,0.043,0.0401,0.0359
d638,r0602,0.0363,0.038,0.0314
d638,i5022,0.0315,0.0331,0.0352
d638,n184,0.0474,0.0462,0.04
d638,k7460,0.0467,0.0479,0.0471
d638,r5381,0.0325,0.0325,0.0323
d638,k7030,0.0313,0.0262,0.0349
d638,c787,0.0336,0.0299,0.0313
d638,m109,0.0304,0.0317,0.0296
d638,e1169,0.0385,0.0347,0.0385
d638,t380x5a,0.0259,0.0257,0.0309
d638,z7952,0.0469,0.0453,0.0443
d638,t451x5a,0.0344,0.0327,0.0287
d638,e222,0.023,0.0266,0.0251
d638,z933,0.027000000000000003,0.0272,0.0248
d638,r188,0.0514,0.0539,0.0608
d638,r7881,0.027999999999999997,0.0262,0.0239
d638,c7951,0.0384,0.039,0.0316
f1510,f1910,0.0363,0.0305,0.0326
f1510,b182,0.0727,0.0733,0.0622
f1510,z888,0.0237,0.0255,0.0272
f1510,f209,0.045,0.0572,0.0615
f1510,f1410,0.0689,0.0815,0.0733
f1510,f1123,0.1087,0.0916,0.1074
f1510,f1310,0.0266,0.0254,0.0343
f1510,z653,0.0326,0.035,0.03
z590,f1910,0.0347,0.0334,0.0399
z590,b182,0.0971,0.0943,0.0845
z590,z888,0.0277,0.0397,0.0397
z590,f1220,0.0521,0.0508,0.0671
z590,f209,0.064,0.0668,0.071
z590,f1410,0.0282,0.0324,0.0278
z590,f1123,0.1789,0.1782,0.2231
z590,f10229,0.0271,0.0288,0.0266
z590,f603,0.0334,0.0312,0.0341
z590,f4312,0.0236,0.0235,0.0211
z590,f1523,0.0456,0.0601,0.0669
z590,f29,0.0789,0.0881,0.0923
z590,f322,0.0335,0.0332,0.0334
z590,z653,0.0474,0.0544,0.0515
z590,z62811,0.0656,0.077,0.0833
z590,f251,0.0247,0.0207,0.0188
r42,r269,0.0406,0.0405,0.0352
k8020,r188,0.0348,0.0347,0.04
d509,n401,0.0236,0.0262,0.025
d509,f1120,0.0391,0.0339,0.036000000000000004
d509,k921,0.0268,0.0307,0.0298
d509,z9114,0.0345,0.0309,0.03
d509,z8249,0.033,0.0306,0.0241
d509,r197,0.0319,0.0289,0.0333
d509,m797,0.0267,0.0284,0.0264
d509,i739,0.0294,0.0313,0.0283
d509,k2970,0.0346,0.0314,0.0302
d509,e43,0.0539,0.0463,0.0503
d509,e8351,0.0312,0.0353,0.035
d509,n170,0.0314,0.0406,0.0358
d509,e559,0.0297,0.0297,0.0309
d509,z885,0.0287,0.0304,0.0249
d509,g894,0.0336,0.0317,0.032
d509,r0602,0.0344,0.038,0.0346
d509,i340,0.023,0.0275,0.0228
d509,i5022,0.0287,0.0298,0.0308
d509,k449,0.0602,0.0591,0.0604
d509,n184,0.0388,0.0384,0.0389
d509,z888,0.0309,0.0292,0.0267
d509,k7460,0.0284,0.0346,0.0331
d509,r5381,0.0227,0.0232,0.0225
d509,r109,0.0295,0.0235,0.0302
d509,z8711,0.0294,0.0254,0.0265
d509,m109,0.0226,0.0295,0.0246
d509,r6521,0.0285,0.0309,0.0291
d509,k648,0.0317,0.0242,0.0266
d509,r188,0.03,0.0324,0.0346
d509,d473,0.0252,0.0268,0.0296
e1152,m869,0.1205,0.1339,0.1208
e1152,i96,0.2946,0.2865,0.2939
e1152,i70262,0.0719,0.0911,0.0782
e1152,i70261,0.0852,0.0857,0.0809
e1152,m86171,0.1099,0.1156,0.1233
e1152,l02612,0.0626,0.0519,0.07
e1152,m86172,0.1003,0.1068,0.1091
e1152,a480,0.1179,0.09300000000000001,0.1373
j90,z8546,0.0272,0.0251,0.0261
j90,z85828,0.0254,0.0256,0.0228
j90,z9049,0.0326,0.0342,0.033
j90,e873,0.0385,0.0414,0.0411
j90,r64,0.0319,0.0332,0.0363
j90,j9811,0.19,0.1921,0.1793
j90,r197,0.0277,0.0308,0.0232
j90,i739,0.0272,0.0287,0.0252
j90,i471,0.0397,0.0403,0.0405
j90,e43,0.08800000000000001,0.0823,0.0931
j90,e8351,0.0348,0.0377,0.0398
j90,n170,0.0765,0.077,0.078
j90,r0902,0.0537,0.0532,0.0481
j90,i255,0.0294,0.0325,0.0275
j90,i2720,0.0641,0.0662,0.0556
j90,i472,0.0371,0.0375,0.0398
j90,i5023,0.0381,0.0376,0.0361
j90,r570,0.0238,0.0266,0.0305
j90,z885,0.0247,0.0232,0.0231
j90,d61818,0.0466,0.046,0.0444
j90,r000,0.0314,0.0312,0.0336
j90,d539,0.0247,0.0293,0.0326
j90,j811,0.055999999999999994,0.0559,0.045
j90,r0602,0.0575,0.0637,0.0513
j90,i340,0.0326,0.0342,0.0317
j90,e870,0.0692,0.0749,0.0668
j90,k449,0.0312,0.0352,0.0291
j90,n184,0.0282,0.0302,0.0266
j90,k7200,0.033,0.0266,0.0303
j90,k7460,0.0465,0.042,0.0428
j90,r5381,0.0331,0.0254,0.0253
j90,m810,0.0293,0.0281,0.0276
j90,j9602,0.0365,0.0422,0.0376
j90,i4820,0.0295,0.0496,0.0477
j90,r109,0.0257,0.0239,0.0246
j90,e874,0.0388,0.0338,0.0414
j90,j9622,0.0322,0.0359,0.0286
j90,z9911,0.033,0.0288,0.0291
j90,c787,0.0418,0.0345,0.0342
j90,r6521,0.1004,0.0957,0.0958
j90,d689,0.0473,0.0378,0.0495
j90,t451x5a,0.0403,0.0306,0.0345
j90,j948,0.0241,0.023,0.0267
j90,r188,0.10300000000000001,0.0975,0.1024
j90,d684,0.0287,0.0296,0.0346
j90,j869,0.03,0.0382,0.0338
j90,k7290,0.0306,0.032,0.0395
j90,c7951,0.0453,0.0383,0.0382
j90,k651,0.0279,0.0234,0.0295
m869,m009,0.0673,0.0682,0.0711
i82412,i82422,0.1305,0.1187,0.1215
i82412,i82442,0.1349,0.1159,0.1707
i82441,i82451,0.196,0.3385,0.3866
n281,k7689,0.0619,0.0582,0.0545
n281,n200,0.0778,0.0686,0.0616
z8546,z85828,0.0689,0.0658,0.0609
z8546,h409,0.0274,0.0293,0.0334
z8546,r338,0.0342,0.0358,0.0313
z8546,n184,0.0338,0.0294,0.0309
z8546,z9079,0.17300000000000001,0.1589,0.1812
z8546,z8551,0.0644,0.0648,0.0701
z8546,c7951,0.0409,0.0457,0.0395
i480,n401,0.0452,0.042,0.0378
i480,r079,0.0294,0.0309,0.0314
i480,i4510,0.0357,0.0321,0.0332
i480,i639,0.024,0.0222,0.0196
i480,z86711,0.055,0.0495,0.0511
i480,z85828,0.0469,0.0461,0.0433
i480,f1120,0.0245,0.0242,0.0253
i480,k921,0.0211,0.0188,0.0226
i480,z9114,0.0313,0.0275,0.0285
i480,e873,0.0212,0.0243,0.0234
i480,i440,0.0245,0.0217,0.0254
i480,i447,0.0421,0.0382,0.0382
i480,z006,0.0389,0.0398,0.0498
i480,j9811,0.0577,0.0606,0.0466
i480,m1990,0.0866,0.0715,0.073
i480,r001,0.049,0.0502,0.0555
i480,z8249,0.0571,0.0599,0.0431
i480,r791,0.0354,0.035,0.0338
i480,t45515a,0.0236,0.0219,0.0204
i480,h409,0.0316,0.0278,0.0268
i480,r197,0.0259,0.0267,0.0275
i480,m545,0.0201,0.0207,0.0228
i480,m797,0.0231,0.0186,0.0205
i480,b961,0.0175,0.0184,0.0183
i480,i739,0.0569,0.0569,0.052000000000000005
i480,z8701,0.0192,0.0223,0.0155
i480,k2970,0.0161,0.0152,0.0166
i480,i471,0.0542,0.0582,0.0536
i480,i5031,0.0186,0.0204,0.018000000000000002
i480,e43,0.0457,0.0449,0.0465
i480,e8351,0.0223,0.0217,0.0264
i480,n170,0.0471,0.0506,0.0552
i480,r0902,0.0394,0.0438,0.0427
i480,i214,0.0416,0.045,0.0409
i480,r570,0.0268,0.0283,0.0264
i480,g4700,0.0302,0.0299,0.0269
i480,z882,0.0377,0.0348,0.0334
i480,z885,0.0447,0.0387,0.0392
i480,e8352,0.0158,0.0146,0.0153
i480,g894,0.0283,0.0259,0.0269
i480,i081,0.0276,0.0233,0.0217
i480,r338,0.0294,0.0267,0.0263
i480,d539,0.0185,0.0201,0.0212
i480,i714,0.0249,0.024,0.0193
i480,r0602,0.0588,0.063,0.0586
i480,z9861,0.0179,0.0206,0.0178
i480,i340,0.063,0.0608,0.0576
i480,k760,0.0152,0.0146,0.0171
i480,i5022,0.0684,0.0764,0.0788
i480,j9611,0.034,0.0325,0.0355
i480,k449,0.0373,0.038,0.0363
i480,n184,0.043,0.0421,0.0445
i480,i493,0.0342,0.0311,0.0356
i480,r7303,0.0147,0.0164,0.016
i480,z888,0.0474,0.0451,0.0396
i480,k7460,0.0227,0.023,0.0243
i480,r5381,0.0283,0.0282,0.0286
i480,f05,0.0203,0.0215,0.0228
i480,r29810,0.0236,0.0231,0.0229
i480,z96651,0.0161,0.0162,0.0183
i480,e782,0.047,0.0497,0.0497
i480,r911,0.015,0.0162,0.0167
i480,j9602,0.0193,0.0206,0.0198
i480,i4820,0.0275,0.0415,0.0471
i480,m069,0.0397,0.0374,0.037000000000000005
i480,i442,0.0157,0.0155,0.0186
i480,r4182,0.0228,0.0259,0.0244
i480,r109,0.0205,0.0173,0.0159
i480,e874,0.0164,0.0185,0.0203
i480,j9622,0.0272,0.0321,0.024
i480,z8711,0.0193,0.0179,0.0205
i480,m109,0.0567,0.0559,0.0536
i480,z96653,0.0215,0.0223,0.0233
i480,r32,0.0217,0.0209,0.018000000000000002
i480,r6521,0.043,0.0532,0.0588
i480,g92,0.0315,0.0312,0.0343
i480,z9181,0.0396,0.0387,0.0394
i480,t380x5a,0.0225,0.0221,0.0247
i480,z87442,0.0202,0.0169,0.0218
i480,z7952,0.0475,0.0472,0.0377
i480,i071,0.0145,0.0152,0.015
i480,d689,0.0209,0.0222,0.0215
i480,t451x5a,0.0178,0.0174,0.0179
i480,z96641,0.0168,0.0147,0.0151
i480,i5042,0.0238,0.0213,0.0245
i480,g8194,0.0153,0.0158,0.0165
i480,i080,0.0175,0.0166,0.0171
i480,r188,0.0244,0.0198,0.0217
i480,z8679,0.0182,0.015,0.0193
i480,r7881,0.0159,0.0148,0.0185
m4807,m5117,0.3139,0.304,0.2836
m4807,m4726,0.1034,0.1367,0.1598
m4807,m5137,0.125,0.1261,0.1211
m4807,m5417,0.1238,0.1451,0.1281
m4807,m4727,0.1579,0.1343,0.1645
d72829,n401,0.0209,0.0277,0.0194
d72829,r079,0.0249,0.0304,0.0273
d72829,r748,0.0222,0.0209,0.0177
d72829,z85828,0.024,0.02,0.0208
d72829,f1120,0.0231,0.0202,0.0223
d72829,z9114,0.0289,0.0305,0.0306
d72829,j9811,0.0471,0.044000000000000004,0.0499
d72829,r001,0.0291,0.0295,0.0323
d72829,z8249,0.0469,0.0462,0.0368
d72829,r197,0.0341,0.0333,0.0382
d72829,m545,0.0291,0.024,0.0269
d72829,m797,0.026000000000000002,0.0249,0.0226
d72829,i739,0.0258,0.0285,0.0245
d72829,i471,0.0224,0.0191,0.0204
d72829,e43,0.0301,0.0299,0.0319
d72829,e8351,0.0259,0.0278,0.0343
d72829,n170,0.0233,0.0218,0.024
d72829,r0902,0.0418,0.0383,0.0402
d72829,i214,0.0274,0.0294,0.028999999999999998
d72829,i255,0.0284,0.0306,0.0283
d72829,i2720,0.0318,0.0281,0.0283
d72829,i472,0.0214,0.0215,0.0215
d72829,i5023,0.0205,0.0204,0.0204
d72829,g4700,0.0314,0.0311,0.032
d72829,z882,0.0256,0.0283,0.0251
d72829,z885,0.0316,0.0288,0.0288
d72829,e8352,0.0252,0.0214,0.0282
d72829,r1310,0.0377,0.0392,0.0401
d72829,g894,0.0244,0.0244,0.0231
d72829,r0602,0.0378,0.0384,0.0358
d72829,e870,0.0288,0.0297,0.0329
d72829,i5022,0.0205,0.0196,0.0211
d72829,k449,0.0296,0.0333,0.034
d72829,f17200,0.0325,0.0307,0.0251
d72829,z888,0.0336,0.0297,0.0291
d72829,r5381,0.0319,0.0313,0.0299
d72829,m810,0.0344,0.0325,0.0321
d72829,r911,0.0202,0.0182,0.0185
d72829,r112,0.0492,0.0543,0.0533
d72829,r109,0.0397,0.0424,0.0416
d72829,e1010,0.0249,0.0189,0.0207
d72829,m109,0.028999999999999998,0.0294,0.0248
d72829,t380x5a,0.1102,0.1105,0.1153
d72829,r4701,0.0222,0.0239,0.021
d72829,r269,0.0181,0.0227,0.022000000000000002
d72829,d473,0.0265,0.0285,0.0327
d72829,g936,0.0313,0.0304,0.0292
n401,c61,0.0378,0.0364,0.0381
n401,r351,0.0565,0.0551,0.0658
n401,r338,0.5856,0.6043,0.5903
n401,n184,0.0397,0.0442,0.0396
n401,r350,0.0722,0.0682,0.0671
n401,e782,0.0331,0.0332,0.0306
n401,n39498,0.0429,0.0438,0.0427
n401,n320,0.057,0.0652,0.0662
c61,c7951,0.1845,0.196,0.192
k3184,e1043,0.2915,0.2676,0.2805
r079,z9114,0.0298,0.0285,0.0312
r079,i447,0.0341,0.0331,0.0288
r079,z8249,0.0688,0.0593,0.0635
r079,z885,0.0343,0.0357,0.0325
r079,i5022,0.039,0.0399,0.0346
r079,z888,0.0339,0.0334,0.0374
r079,e782,0.0344,0.0322,0.0312
i4510,i440,0.0654,0.0618,0.0689
i639,i6523,0.0428,0.0463,0.0512
i639,g8191,0.1886,0.1764,0.1849
i639,r29810,0.2418,0.2196,0.1931
i639,r4781,0.1298,0.1103,0.1156
i639,r29705,0.0363,0.0364,0.0378
i639,r29703,0.0627,0.0691,0.0574
i639,r471,0.1891,0.1825,0.1477
i639,r29704,0.0481,0.0566,0.0535
i639,g936,0.0633,0.07200000000000001,0.0784
i639,r29701,0.0823,0.0674,0.0754
i639,r270,0.0515,0.0547,0.047
i639,i672,0.0397,0.0469,0.044000000000000004
i639,r29702,0.0779,0.0713,0.0679
i639,r29700,0.0633,0.0712,0.0662
z86711,z85828,0.0348,0.0359,0.0299
z86711,f1120,0.0396,0.0392,0.0364
z86711,z9114,0.0297,0.0309,0.0293
z86711,m1990,0.0461,0.0395,0.0398
z86711,r791,0.0399,0.0454,0.042
z86711,t45515a,0.0289,0.0295,0.0255
z86711,e43,0.0292,0.0285,0.0243
z86711,z882,0.0345,0.0344,0.0309
z86711,z885,0.0446,0.0421,0.0399
z86711,g894,0.0444,0.0397,0.0418
z86711,r0602,0.0495,0.0444,0.0369
z86711,i5022,0.0336,0.0355,0.0364
z86711,j9611,0.0396,0.0356,0.0372
z86711,z888,0.0408,0.0402,0.0378
z86711,m109,0.0334,0.0313,0.0296
z86711,z9181,0.0265,0.0237,0.0258
z86711,z7952,0.0509,0.0568,0.0532
z86711,t451x5a,0.033,0.0303,0.0278
z95828,i739,0.0275,0.0365,0.0365
z95828,d61810,0.0543,0.053,0.0575
z95828,d6481,0.06,0.0609,0.0585
z95828,z5111,0.0669,0.0767,0.0799
f0280,e43,0.0266,0.0311,0.0299
f0280,e870,0.0496,0.0565,0.0553
f0280,f05,0.0654,0.0616,0.0546
f0280,m810,0.0367,0.0346,0.0306
f0280,r32,0.0372,0.0434,0.0347
f0280,g3183,0.0509,0.0516,0.0611
f0280,g301,0.0693,0.0722,0.0674
g309,f05,0.0696,0.0651,0.0598
g309,z9181,0.0395,0.0398,0.0276
g309,f0281,0.1631,0.1484,0.17300000000000001
z85828,h409,0.0403,0.0353,0.0338
z85828,e782,0.0383,0.0374,0.0293
z881,z882,0.2061,0.1964,0.1974
z881,z885,0.1538,0.1444,0.1412
z881,z888,0.2043,0.1964,0.1832
z881,z91048,0.0314,0.0379,0.0333
z881,z91018,0.0561,0.0557,0.0414
z881,z886,0.0961,0.1009,0.0985
f1120,b1920,0.0571,0.0564,0.0578
f1120,r109,0.0288,0.0268,0.0259
f1120,f1220,0.0441,0.0432,0.0475
f1120,z915,0.067,0.0637,0.0643
f1120,f411,0.0314,0.035,0.0356
f1120,k5903,0.0276,0.0299,0.0285
f1120,t402x5a,0.025,0.028999999999999998,0.0295
f1120,z62810,0.0519,0.0452,0.0412
f1120,f1320,0.0304,0.0311,0.0332
f1120,z560,0.0711,0.0609,0.0674
f1120,f332,0.057999999999999996,0.0512,0.0444
f1120,z62811,0.0297,0.031,0.0273
k921,k920,0.0724,0.0679,0.0712
o99013,o99283,0.1694,0.2081,0.1474
o99013,o99513,0.1197,0.1681,0.1286
z3a34,o6014x0,0.152,0.1508,0.1707
z3a34,o42913,0.1134,0.1291,0.1498
z9049,z9114,0.0219,0.0196,0.0203
z9049,j9811,0.0329,0.0374,0.0334
z9049,z8249,0.0512,0.0611,0.047
z9049,h409,0.0241,0.0226,0.0201
z9049,r197,0.0383,0.0418,0.0448
z9049,f1290,0.0182,0.0222,0.0204
z9049,m797,0.0552,0.0525,0.057
z9049,z91041,0.0233,0.0246,0.0208
z9049,b961,0.0216,0.0178,0.0191
z9049,i739,0.0277,0.0244,0.0219
z9049,k2970,0.0243,0.0238,0.0212
z9049,i471,0.0185,0.0175,0.018000000000000002
z9049,e43,0.0342,0.0372,0.0374
z9049,e8351,0.0197,0.0202,0.0198
z9049,r0902,0.0307,0.0372,0.0375
z9049,i214,0.0165,0.0175,0.0165
z9049,i2720,0.0382,0.039,0.0361
z9049,k8590,0.0333,0.0306,0.0312
z9049,z882,0.0616,0.0628,0.0554
z9049,z885,0.1068,0.1147,0.1011
z9049,e8352,0.0179,0.0182,0.0167
z9049,g894,0.0399,0.0396,0.0363
z9049,d61818,0.022000000000000002,0.0222,0.0211
z9049,i340,0.0189,0.0171,0.0172
z9049,i5022,0.0236,0.0208,0.0207
z9049,k449,0.0527,0.0527,0.0553
z9049,n184,0.0241,0.0211,0.0219
z9049,z888,0.0808,0.0852,0.0734
z9049,k7460,0.0287,0.0269,0.0256
z9049,z96651,0.0239,0.0245,0.0242
z9049,k922,0.0186,0.0175,0.0186
z9049,e782,0.0268,0.0281,0.0304
z9049,m810,0.0568,0.049,0.0514
z9049,i4820,0.0204,0.0346,0.0328
z9049,r112,0.0398,0.0395,0.0428
z9049,r109,0.0818,0.0829,0.0707
z9049,z8619,0.0281,0.0327,0.0422
z9049,z9079,0.0203,0.018000000000000002,0.0168
z9049,c787,0.0224,0.0214,0.0186
z9049,m109,0.0328,0.0354,0.0325
z9049,z96653,0.0249,0.0263,0.0269
z9049,e890,0.0206,0.0187,0.0212
z9049,z91040,0.0219,0.0217,0.0201
z9049,k5090,0.0179,0.0164,0.0159
z9049,r6521,0.0179,0.0195,0.0223
z9049,f4310,0.0215,0.0198,0.024
z9049,t380x5a,0.0177,0.0206,0.0232
z9049,z87442,0.0441,0.0403,0.052000000000000005
z9049,n200,0.0169,0.0174,0.0163
z9049,t451x5a,0.0232,0.0217,0.0213
z9049,z96641,0.0169,0.0171,0.0191
z9049,n136,0.0227,0.0229,0.0215
z9049,k56600,0.019,0.0189,0.0176
z9049,z905,0.0244,0.022000000000000002,0.0222
z9049,r188,0.0276,0.0306,0.0273
z9049,z932,0.0256,0.0286,0.0255
z9049,z823,0.0197,0.0211,0.0184
z9049,z8719,0.0267,0.0375,0.0419
z9049,z8679,0.0175,0.0174,0.0195
z9049,z96652,0.0219,0.0203,0.021
z9049,z886,0.0369,0.037000000000000005,0.036000000000000004
z9049,z791,0.0232,0.0256,0.0186
z9049,k56609,0.0319,0.0394,0.0345
z9049,z800,0.0283,0.0303,0.024
z9049,k651,0.0182,0.0201,0.0199
z9049,z86010,0.0249,0.0243,0.0239
z9114,b182,0.0355,0.0293,0.0265
z9114,k7460,0.0263,0.0256,0.0248
z9114,r112,0.0209,0.0202,0.0203
z9114,e1010,0.049,0.0433,0.0452
z9114,z87820,0.0275,0.025,0.0199
z9114,f1220,0.0371,0.0362,0.0567
z9114,f209,0.0559,0.0517,0.0555
z9114,f1410,0.0201,0.0286,0.0288
z9114,f1123,0.0377,0.039,0.0655
z9114,z781,0.0262,0.0301,0.0307
z9114,f603,0.0287,0.024,0.0226
z9114,z62810,0.0802,0.0679,0.0826
z9114,f29,0.069,0.0641,0.0653
z9114,z653,0.032,0.0243,0.027999999999999997
z9114,z62811,0.0339,0.0404,0.0479
z9114,f250,0.0407,0.0535,0.0543
r64,z6820,0.0608,0.0555,0.055
i120,m1990,0.0243,0.0229,0.0231
i120,e11319,0.0622,0.0606,0.0513
i120,r197,0.0292,0.0371,0.0281
i120,e43,0.0278,0.0302,0.0287
i120,e8351,0.0469,0.0492,0.0475
i120,n170,0.0269,0.0278,0.0314
i120,z885,0.0293,0.0247,0.0253
i120,e8352,0.027999999999999997,0.0301,0.0264
i120,n185,0.0556,0.0569,0.0455
i120,z89511,0.0434,0.0413,0.0437
i120,j811,0.0428,0.0455,0.0467
i120,r0602,0.0233,0.0274,0.0304
i120,i953,0.0302,0.0337,0.0322
i120,n2581,0.1514,0.1498,0.1665
i120,z888,0.0285,0.0248,0.0245
i120,k7460,0.0441,0.0412,0.0382
i120,r4182,0.0301,0.0297,0.0294
i120,m109,0.0351,0.0403,0.0402
i120,e1169,0.0479,0.0544,0.0493
i120,r6521,0.0402,0.0413,0.0411
i120,z9115,0.1198,0.1165,0.1286
i120,g92,0.0294,0.0292,0.0301
i120,t380x5a,0.0326,0.0272,0.0269
i120,z7952,0.0392,0.0382,0.035
i120,z940,0.0302,0.0293,0.0298
i120,z905,0.0423,0.0345,0.038
i120,r188,0.0412,0.0406,0.0447
i120,e1022,0.0665,0.0579,0.0532
i120,z89512,0.0434,0.0413,0.0396
i120,t8612,0.0384,0.0383,0.0317
z7951,g629,0.0335,0.0372,0.038
z7951,j9811,0.0442,0.0397,0.0354
z7951,m1990,0.0404,0.0497,0.0546
z7951,z8249,0.0457,0.046,0.0329
z7951,m797,0.0379,0.0416,0.0432
z7951,i739,0.0358,0.0323,0.039
z7951,z8701,0.0472,0.0498,0.0343
z7951,i471,0.0222,0.026000000000000002,0.0251
z7951,e43,0.0347,0.0338,0.0341
z7951,n170,0.0217,0.0268,0.0304
z7951,r0902,0.0458,0.0463,0.0422
z7951,i2720,0.0558,0.0586,0.0578
z7951,i472,0.0259,0.0231,0.0264
z7951,g4700,0.0213,0.021,0.0219
z7951,z882,0.0438,0.0422,0.036000000000000004
z7951,z885,0.0518,0.0534,0.0476
z7951,g894,0.0339,0.0333,0.0293
z7951,e662,0.0248,0.022000000000000002,0.0303
z7951,r0602,0.0751,0.0803,0.0739
z7951,i5022,0.0322,0.0305,0.0369
z7951,j9611,0.0593,0.0603,0.0663
z7951,k449,0.0298,0.0293,0.0305
z7951,n184,0.0232,0.0227,0.0236
z7951,z888,0.0564,0.0557,0.0406
z7951,e782,0.0255,0.0257,0.0262
z7951,i4820,0.0235,0.0447,0.0425
z7951,m069,0.033,0.0352,0.0377
z7951,j9622,0.0609,0.0681,0.064
z7951,m109,0.0241,0.0284,0.0293
z7951,r6521,0.0256,0.0318,0.0341
z7951,z8614,0.0339,0.0285,0.0227
z7951,t380x5a,0.0484,0.0543,0.0543
z7951,z7952,0.099,0.1137,0.0958
z7951,z90710,0.0496,0.0573,0.0691
z7951,z791,0.0402,0.0398,0.0243
z7951,j45901,0.0575,0.0726,0.0572
g629,m1990,0.0788,0.0766,0.0732
g629,z8249,0.0373,0.0398,0.0252
g629,h409,0.0271,0.0231,0.0245
g629,m545,0.0489,0.0425,0.0476
g629,m797,0.0712,0.0642,0.0636
g629,i739,0.0672,0.0607,0.0559
g629,e43,0.0267,0.0337,0.0268
g629,z882,0.0338,0.0342,0.0333
g629,z885,0.0403,0.0395,0.0397
g629,g894,0.0659,0.057999999999999996,0.0598
g629,r0602,0.0327,0.0306,0.0262
g629,f17200,0.0286,0.0286,0.0272
g629,r7303,0.026000000000000002,0.0252,0.0301
g629,z888,0.0339,0.036000000000000004,0.0367
g629,r5381,0.0245,0.0233,0.0237
g629,m48061,0.0398,0.0416,0.0354
g629,f10239,0.0284,0.0269,0.0292
g629,m109,0.0445,0.0441,0.0406
g629,r32,0.0304,0.0288,0.0254
g629,z9181,0.0368,0.035,0.0405
g629,z7952,0.0392,0.0404,0.0329
g629,t451x5a,0.0358,0.0298,0.0439
g629,r45851,0.0282,0.0311,0.0271
g629,z915,0.0255,0.0291,0.0243
i25110,i2582,0.0972,0.0857,0.091
i25110,t82855a,0.0942,0.1176,0.1058
i951,e43,0.0249,0.023,0.0248
i951,r5381,0.0346,0.0392,0.0356
i951,r269,0.0418,0.0403,0.0366
j9811,e8351,0.0364,0.0348,0.0429
j9811,i214,0.0249,0.0284,0.0285
j9811,j811,0.0376,0.0347,0.0305
j9811,k7200,0.0263,0.0238,0.0246
j9811,j9602,0.0427,0.0426,0.0392
j9811,e874,0.042,0.0377,0.0396
j9811,j9622,0.0437,0.0501,0.0381
k3189,k7460,0.0614,0.0572,0.0628
k3189,k7581,0.0819,0.0825,0.0647
k3189,k210,0.0685,0.0888,0.0534
k3189,r188,0.0505,0.0515,0.0569
k3189,d684,0.1651,0.1533,0.1201
k3189,k767,0.0533,0.0642,0.0622
k3189,k7290,0.1141,0.127,0.1292
k3189,i8500,0.1152,0.096,0.0552
k3189,k920,0.1379,0.1281,0.1324
k3189,i8511,0.2037,0.2189,0.2173
k3189,k7040,0.08199999999999999,0.0724,0.0644
k3189,i81,0.0523,0.0498,0.0453
k3189,k7011,0.0553,0.0638,0.0803
k3189,i864,0.071,0.0641,0.0863
m1990,z8249,0.0598,0.0562,0.0422
m1990,h409,0.0397,0.0402,0.0365
m1990,m545,0.0619,0.0699,0.0636
m1990,e43,0.0253,0.0254,0.0224
m1990,n170,0.0217,0.0269,0.0228
m1990,e559,0.024,0.0233,0.0202
m1990,z882,0.0467,0.0486,0.0476
m1990,z885,0.0638,0.0752,0.0721
m1990,g894,0.0462,0.0415,0.0428
m1990,r0602,0.0546,0.0621,0.0512
m1990,k760,0.0269,0.0273,0.0253
m1990,i5022,0.0283,0.026000000000000002,0.0259
m1990,n184,0.0286,0.0255,0.0242
m1990,i493,0.0173,0.0199,0.0183
m1990,f17200,0.0289,0.0281,0.0268
m1990,r7303,0.0183,0.0178,0.0228
m1990,z888,0.0592,0.0737,0.0706
m1990,k7460,0.0259,0.0239,0.0217
m1990,r5381,0.0238,0.0281,0.0256
m1990,m48061,0.0283,0.0258,0.027000000000000003
m1990,z96651,0.0292,0.0303,0.0324
m1990,e782,0.0271,0.0288,0.0264
m1990,r911,0.0177,0.0185,0.0169
m1990,r112,0.0229,0.0236,0.0224
m1990,m8580,0.0268,0.0222,0.0225
m1990,r109,0.0359,0.0373,0.0345
m1990,z8711,0.0191,0.0197,0.0204
m1990,m109,0.0629,0.0669,0.0626
m1990,z96653,0.0327,0.0337,0.0413
m1990,e890,0.0198,0.0172,0.0189
m1990,r32,0.0318,0.0343,0.0282
